job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,year_graduated,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Last_achievement_%,Achievement_above_100%_during3quartal,Best Performance
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1986,N,0,level_4,0.0,2008,3,2,2,0,2,3,44.43,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,1.1180339887498998,RM_type_A,2,1989,Y,2,level_4,0.0,2015,3,2,3,1,3,1,50.99,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.1180339887498998,RM_type_A,1,1984,Y,2,level_4,0.0,2008,6,4,5,0,3,10,45.04,0.0,1
JG04,1.15325625946708,PG03,1.15325625946708,0.707106781186548,RM_type_B,2,1990,Y,0,level_4,3.24,2013,3,3,2,0,7,2,53.46,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1988,Y,1,level_4,0.0,2012,2,2,2,0,3,0,17.97,0.0,0
JG04,1.15325625946708,PG03,1.15325625946708,1.5556349186104,RM_type_A,2,1984,Y,3,level_4,0.0,2008,5,3,3,1,5,0,45.49,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,2,1983,N,0,level_4,0.0,2007,5,4,3,0,0,0,46.7,0.0,1
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,1,1990,Y,1,level_4,0.0,2013,3,2,2,0,1,0,13.0,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,1.58113883008419,RM_type_B,2,1991,N,0,level_4,0.0,2013,3,1,2,0,0,0,53.35,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,2,1990,Y,0,level_4,0.0,2014,3,2,2,0,1,0,44.78,0.0,1
JG04,1.0816653826392,PG03,1.0816653826392,0.0,RM_type_B,1,1990,Y,2,level_4,0.0,2013,3,3,2,0,13,1,51.23,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,1.58113883008419,RM_type_A,2,1991,Y,1,level_4,0.0,2013,3,1,3,0,6,0,47.45,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,1.58113883008419,RM_type_B,2,1990,Y,1,level_4,0.0,2013,3,1,2,0,5,0,48.13,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,1.22474487139159,RM_type_B,2,1990,N,0,level_4,0.0,2013,3,2,2,0,2,0,46.09,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1990,Y,1,level_4,3.36,2013,3,2,3,0,6,0,65.26,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.574456264653803,RM_type_A,2,1988,Y,1,level_4,0.0,2011,3,2,3,0,3,0,39.15,0.0,0
JG04,1.4142135623731003,PG03,1.4142135623731003,0.707106781186548,RM_type_A,2,1990,Y,1,level_4,0.0,2015,4,3,3,0,2,0,57.27,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1991,Y,1,level_4,3.29,2014,2,2,3,0,3,0,30.62,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,2,1989,Y,0,level_4,3.16,2012,3,2,3,1,3,0,67.41,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_B,2,1990,Y,1,level_4,3.32,2013,4,2,2,4,3,0,79.22,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1991,Y,0,level_4,0.0,2013,3,2,3,0,3,0,68.78,0.0,0
JG04,2.5,PG04,1.58113883008419,0.41231056256176596,RM_type_A,2,1982,Y,2,level_4,3.24,2007,14,14,9,3,0,1,49.42,1.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_A,2,1988,Y,2,level_4,2.9,2012,3,2,3,0,6,0,34.31,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_A,2,1989,Y,1,level_4,2.77,2012,3,2,4,3,6,1,60.99,0.0,0
JG05,0.707106781186548,PG05,0.707106781186548,0.8660254037844392,RM_type_A,2,1977,Y,2,level_4,3.02,2001,16,10,8,5,6,0,41.59,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.574456264653803,RM_type_A,1,1989,Y,1,level_4,0.0,2011,2,2,3,0,7,2,52.0,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,2,1989,Y,0,level_4,0.0,2012,4,3,4,1,3,0,57.48,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,2,1988,N,0,level_4,0.0,2011,3,2,2,1,2,1,14.17,0.0,1
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,2,1990,Y,1,level_4,0.0,2013,3,2,2,0,2,0,13.99,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,2,1989,Y,2,level_4,0.0,2012,3,2,3,0,3,0,16.04,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,1,1992,Y,0,level_4,3.0,2015,3,2,2,0,4,2,24.21,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.3527749258468702,RM_type_A,2,1988,Y,1,level_4,3.14,2012,4,2,3,0,3,0,68.91,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,0.9591663046625442,RM_type_A,2,1984,Y,1,level_4,3.34,2008,4,2,3,0,3,1,13.87,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,1,1988,Y,1,level_4,0.0,2011,3,2,2,0,3,0,13.21,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,2,1990,Y,0,level_4,3.28,2013,3,2,2,0,3,0,16.63,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,1,1991,N,0,level_4,0.0,2014,3,2,2,0,4,3,13.0,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,1,1988,Y,2,level_4,0.0,2012,3,3,4,0,4,3,42.01,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,1.0,RM_type_B,2,1989,Y,1,level_4,0.0,2012,3,2,2,0,3,0,44.21,0.0,0
JG03,2.30867927612304,PG02,1.4142135623731003,0.707106781186548,RM_type_A,1,1989,Y,0,level_4,0.0,2012,5,4,1,1,3,3,52.3,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1985,Y,3,level_4,0.0,2008,7,8,5,0,0,0,55.78,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1987,Y,2,level_4,0.0,2011,4,4,3,3,2,8,53.16,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,1.58113883008419,RM_type_B,2,1991,Y,0,level_4,0.0,2014,3,1,2,0,3,1,26.07,0.0,0
JG04,1.5,PG03,1.5,0.707106781186548,RM_type_A,2,1988,Y,1,level_4,0.0,2011,5,5,4,0,8,1,51.71,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1985,Y,1,level_4,0.0,2010,6,4,5,7,7,0,48.04,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_B,2,1982,Y,2,level_4,0.0,2006,7,8,5,3,0,2,43.79,0.0,0
JG04,2.6134268690743996,PG04,1.8708286933869698,1.1916375287813001,RM_type_A,2,1981,Y,2,level_4,3.23,2005,13,11,7,9,11,4,57.61,1.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_B,1,1989,Y,2,level_4,3.57,2012,4,3,2,0,3,2,50.12,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,1,1986,Y,0,level_4,0.0,2009,6,4,4,0,9,5,48.21,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_B,1,1990,Y,1,level_4,0.0,2013,4,3,2,2,6,0,44.29,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,1.47309198626562,RM_type_A,1,1990,Y,1,level_4,0.0,2013,5,3,4,0,13,0,47.86,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.47309198626562,RM_type_A,2,1984,Y,1,level_4,0.0,2009,5,3,3,6,5,0,46.62,1.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_B,2,1990,Y,1,level_4,0.0,2013,2,2,2,0,2,0,13.13,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_A,2,1992,Y,0,level_4,0.0,2014,3,2,3,0,6,0,47.09,0.0,1
JG04,0.574456264653803,PG03,0.574456264653803,1.22474487139159,RM_type_A,1,1989,N,0,level_4,3.51,2011,3,2,2,0,4,2,50.48,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.52643375224737,RM_type_B,1,1992,N,0,level_4,3.09,2013,2,1,2,1,4,0,13.09,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.5,RM_type_A,2,1991,Y,0,level_4,2.89,2014,2,1,2,1,7,1,19.66,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_A,2,1987,Y,2,level_4,2.78,2012,4,2,4,0,3,1,54.63,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,1,1989,N,0,level_4,3.27,2013,3,2,2,0,3,0,13.61,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1990,Y,1,level_4,3.11,2013,3,2,2,0,8,0,14.77,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_B,2,1988,Y,1,level_4,3.05,2012,4,3,2,0,3,0,54.11,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1989,Y,0,level_4,0.0,2012,3,2,2,0,0,0,13.0,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1993,Y,0,level_4,3.12,2016,3,2,2,0,4,0,46.51,0.0,0
JG04,2.82842712474619,PG04,1.8708286933869698,1.4142135623731003,RM_type_A,2,1982,Y,2,level_4,2.8,2002,13,8,9,0,5,0,44.3,0.0,0
JG05,2.43310501211929,PG06,1.22474487139159,1.5,RM_type_A,2,1964,Y,3,level_4,3.05,1988,30,11,8,0,3,0,43.01,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.22474487139159,RM_type_A,2,1980,Y,2,level_4,2.86,2004,7,7,5,2,2,0,48.45,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1992,Y,1,level_4,0.0,2015,3,2,3,0,2,0,33.75,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_B,2,1989,N,0,level_4,0.0,2012,3,2,2,0,2,2,44.78,0.0,0
JG04,1.58113883008419,PG03,1.58113883008419,0.707106781186548,RM_type_A,2,1987,Y,1,level_4,0.0,2009,6,5,4,0,2,0,49.07,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.0,RM_type_B,1,1990,Y,0,level_4,0.0,2012,2,2,3,0,2,0,13.0,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1992,Y,0,level_4,0.0,2014,2,2,3,0,0,0,39.14,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,0.41231056256176596,RM_type_B,1,1989,Y,1,level_4,3.17,2011,5,3,4,0,12,4,52.43,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,2,1987,Y,0,level_4,3.11,2011,2,2,2,0,4,0,76.14,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,0.707106781186548,RM_type_A,1,1988,Y,0,level_4,3.34,2012,5,3,2,0,6,2,38.56,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_C,1,1983,Y,2,level_4,3.56,2012,6,6,5,3,1,2,45.58,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.58113883008419,RM_type_B,2,1988,Y,0,level_4,3.01,2012,4,2,2,0,5,2,49.31,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,2,1990,Y,1,level_4,0.0,2013,3,2,3,0,5,2,50.91,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,1,1993,Y,0,level_4,3.65,2014,3,2,3,1,3,19,42.58,0.0,1
JG04,0.574456264653803,PG03,0.574456264653803,1.1180339887498998,RM_type_B,1,1988,Y,2,level_4,3.3,2011,5,3,2,0,9,3,75.94,0.0,1
JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_B,2,1985,Y,2,level_4,3.31,2012,4,3,2,0,11,0,69.99,0.0,0
JG04,1.0816653826392,PG03,1.0816653826392,1.58113883008419,RM_type_B,2,1988,Y,1,level_4,3.12,2015,4,2,2,0,5,2,49.43,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_A,1,1989,N,0,level_4,3.29,2012,4,4,3,0,3,3,47.15,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,1,1991,N,0,level_4,3.64,2014,2,2,2,0,3,0,19.97,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,1,1992,N,0,level_4,0.0,2014,2,2,2,0,3,1,23.07,0.0,0
JG04,2.82842712474619,PG04,1.58113883008419,1.4142135623731003,RM_type_A,2,1978,Y,2,level_4,3.16,2002,16,9,8,7,7,3,13.12,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,1,1986,N,0,level_4,0.0,2010,2,2,2,0,2,1,26.13,0.0,0
JG04,2.82842712474619,PG04,2.34520787991171,1.3527749258468702,RM_type_A,2,1970,Y,2,level_4,2.97,1995,23,12,9,0,4,0,50.14,0.0,1
JG04,1.2569805089976498,PG03,1.2569805089976498,1.22474487139159,RM_type_A,2,1988,Y,1,level_4,3.0,2012,3,2,3,0,4,0,15.58,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.47309198626562,RM_type_B,2,1990,N,0,level_4,0.0,2013,2,1,2,0,1,0,13.0,0.0,0
JG04,1.2569805089976498,PG03,1.2569805089976498,1.3527749258468702,RM_type_A,1,1988,Y,1,level_4,3.59,2010,4,3,3,0,3,0,53.3,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_A,1,1989,N,0,level_4,3.04,2013,2,2,3,0,2,2,14.77,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,1,1992,N,0,level_4,3.08,2016,3,2,2,0,2,0,13.75,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1992,N,0,level_4,3.11,2015,3,2,2,0,4,0,45.41,0.0,1
JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1990,Y,0,level_4,0.0,2013,3,2,2,0,3,0,14.4,0.0,0
JG04,2.14009345590327,PG04,1.22474487139159,1.3527749258468702,RM_type_C,1,1975,Y,3,level_4,3.15,1999,17,6,10,2,3,0,47.82,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,2,1989,Y,1,level_4,0.0,2011,5,3,2,0,5,0,54.29,0.0,1
JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_B,1,1987,N,0,level_4,3.38,2010,3,2,2,0,3,4,14.54,0.0,0
JG04,1.5,PG03,1.5,1.3527749258468702,RM_type_A,2,1986,Y,2,level_4,0.0,2009,6,3,4,0,2,0,84.21,2.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1984,Y,1,level_4,0.0,2008,6,3,2,0,3,0,40.66,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_B,1,1991,Y,0,level_4,0.0,2012,3,2,2,0,2,1,14.28,0.0,0
JG04,1.15325625946708,PG03,1.15325625946708,1.22474487139159,RM_type_A,1,1990,N,0,level_4,0.0,2013,3,2,2,0,6,3,45.21,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.58113883008419,RM_type_B,2,1991,N,0,level_4,0.0,2013,3,1,2,0,3,0,47.27,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_B,2,1991,N,0,level_4,0.0,2014,4,2,2,0,0,7,13.55,0.0,0
JG04,1.70880074906351,PG03,1.70880074906351,0.707106781186548,RM_type_A,2,1983,Y,2,level_4,0.0,2006,7,7,6,6,4,3,75.47,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.6340134638368202,RM_type_B,2,1990,Y,1,level_4,0.0,2012,3,1,2,0,5,0,60.12,0.0,0
JG04,1.0392304845413298,PG03,1.0392304845413298,0.707106781186548,RM_type_B,2,1989,N,0,level_4,0.0,2013,3,2,2,0,3,0,39.99,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.41231056256176596,RM_type_A,2,1991,Y,0,level_4,0.0,2014,2,3,3,0,3,0,13.11,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.0,RM_type_B,2,1982,Y,2,level_4,0.0,2006,5,5,4,0,5,0,54.19,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.41231056256176596,RM_type_B,2,1990,N,0,level_4,2.99,2012,3,2,2,0,2,0,59.14,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.41231056256176596,RM_type_B,1,1987,Y,1,level_4,0.0,2010,3,2,2,0,3,1,29.36,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,0.41231056256176596,RM_type_B,1,1987,Y,0,level_4,3.23,2015,2,3,2,0,3,1,14.35,0.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.3856406460551,RM_type_A,2,1986,Y,1,level_4,0.0,2011,5,3,2,3,4,0,40.25,2.0,0
JG04,1.47309198626562,PG03,1.47309198626562,1.47309198626562,RM_type_A,2,1988,Y,1,level_4,0.0,2011,5,3,2,10,5,2,56.95,1.0,0
JG04,1.3856406460551,PG03,1.3856406460551,1.58113883008419,RM_type_A,1,1987,Y,0,level_4,0.0,2009,6,3,2,7,4,0,54.13,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_B,1,1988,Y,1,level_4,0.0,2012,3,2,2,1,2,0,19.62,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_B,2,1991,Y,0,level_4,0.0,2014,3,2,2,0,3,0,23.21,0.0,0
JG04,1.0392304845413298,PG03,1.0392304845413298,1.29228479833201,RM_type_A,1,1990,Y,2,level_4,0.0,2012,3,3,4,4,5,3,28.39,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_B,1,1989,N,0,level_4,0.0,2011,3,2,2,0,2,2,51.22,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_B,2,1989,N,0,level_4,0.0,2012,3,2,2,3,2,0,14.18,0.0,0
JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_B,2,1992,N,0,level_4,0.0,2015,2,2,2,1,5,0,13.1,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.648074069840786,RM_type_A,1,1989,Y,0,level_4,3.43,2012,3,2,3,1,8,1,78.54,0.0,0
JG04,2.3280893453645604,PG04,1.4142135623731003,1.58113883008419,RM_type_C,1,1977,Y,0,level_4,3.26,2001,15,6,8,2,0,0,59.68,0.0,0
JG04,2.82842712474619,PG04,1.73205080756888,0.648074069840786,RM_type_B,2,1980,Y,0,level_4,3.24,2003,13,9,7,0,5,5,51.09,0.0,0
JG04,2.82842712474619,PG04,1.4142135623731003,1.22474487139159,RM_type_A,2,1980,Y,0,level_4,3.47,2002,15,8,7,0,0,0,96.74,3.0,0
JG04,1.3228756555323,PG03,1.3228756555323,0.648074069840786,RM_type_A,1,1984,Y,1,level_4,2.87,2006,5,2,4,0,6,4,90.84,3.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.5556349186104,RM_type_B,2,1992,Y,0,level_4,3.4,2016,2,1,2,0,1,0,14.89,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.47309198626562,RM_type_B,2,1986,N,0,level_4,3.06,2010,2,1,2,0,1,20,44.06,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.4142135623731003,RM_type_C,1,1991,N,0,level_4,3.13,2013,5,2,3,0,0,13,13.08,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.58113883008419,RM_type_B,2,1993,Y,1,level_4,0.0,2015,5,2,2,0,5,10,44.72,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_B,1,1988,N,0,level_4,0.0,2017,3,2,3,0,4,77,39.82,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.41231056256176596,RM_type_C,2,1989,Y,0,level_4,0.0,2013,2,3,3,0,0,0,13.0,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.8708286933869698,RM_type_B,1,1988,Y,1,level_4,3.3,2011,5,2,2,0,1,3,63.75,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,0.0,RM_type_A,2,1990,Y,0,level_4,3.16,2012,5,5,2,0,6,2,40.36,0.0,0
JG04,2.3280893453645604,PG04,1.0,0.0,RM_type_A,1,1976,Y,1,level_4,3.1,2002,16,8,8,0,7,3,70.79,0.0,1
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,2,1988,Y,2,level_4,3.38,2011,3,2,3,0,3,0,44.7,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,1.5,RM_type_A,2,1991,N,0,level_4,3.35,2017,2,1,2,0,6,0,13.0,0.0,0
JG04,1.29228479833201,PG03,1.29228479833201,1.2569805089976498,RM_type_B,1,1988,Y,0,level_4,3.78,2009,2,2,3,1,6,3,40.08,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.47309198626562,RM_type_A,2,1987,Y,0,level_4,3.22,2011,5,2,3,0,3,0,40.5,1.0,0
JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_B,2,1987,Y,0,level_4,3.1,2010,6,3,5,0,6,5,67.66,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.41231056256176596,RM_type_A,2,1989,Y,0,level_4,3.22,2012,4,4,5,0,3,1,56.43,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.41231056256176596,RM_type_C,1,1987,N,0,level_4,3.08,2009,6,4,3,0,5,1,76.22,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.41231056256176596,RM_type_B,2,1988,Y,1,level_4,3.3,2010,6,3,4,0,2,0,59.03,1.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,0.41231056256176596,RM_type_B,1,1987,Y,0,level_4,3.2,2010,6,3,5,0,9,4,62.51,0.0,1
JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_B,2,1989,N,0,level_4,2.9,2011,5,3,3,0,0,0,62.59,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,2,1989,Y,0,level_4,3.26,2011,2,2,3,0,3,0,72.61,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1988,N,0,level_4,3.02,2011,5,3,2,0,4,0,40.68,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_B,1,1989,Y,0,level_4,3.34,2013,2,2,2,0,4,0,40.31,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.3228756555323,RM_type_B,1,1985,Y,2,level_4,3.05,2008,5,4,3,0,0,3,56.9,0.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.4422205101856003,RM_type_A,2,1988,Y,0,level_4,3.36,2011,5,3,4,0,2,0,42.78,1.0,0
JG04,1.3527749258468702,PG03,1.3527749258468702,1.4422205101856003,RM_type_A,1,1990,Y,0,level_4,3.66,2012,2,2,2,0,4,0,13.0,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_B,1,1991,N,0,level_4,3.45,2016,3,2,2,0,5,0,113.04,2.0,0
JG04,1.29228479833201,PG03,1.29228479833201,0.0,RM_type_B,2,1987,N,0,level_4,3.2,2011,2,2,2,0,3,0,44.03,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.648074069840786,RM_type_B,2,1987,N,0,level_4,3.6,2011,3,2,3,0,7,1,35.15,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.648074069840786,RM_type_A,2,1982,Y,1,level_4,2.91,2010,5,3,3,0,6,4,48.51,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.5,RM_type_A,2,1990,N,0,level_4,3.28,2013,2,1,2,0,3,0,13.0,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.70880074906351,RM_type_A,2,1991,N,0,level_4,3.14,2012,5,2,2,0,7,0,66.04,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.648074069840786,RM_type_B,2,1986,N,0,level_4,3.01,2010,3,2,2,0,5,1,55.16,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.5556349186104,RM_type_B,2,1987,N,0,level_4,2.81,2010,2,1,2,0,3,2,111.35,3.0,1
JG04,1.1916375287813001,PG03,1.1916375287813001,0.574456264653803,RM_type_B,2,1989,N,0,level_4,3.17,2011,2,2,2,0,5,23,13.0,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.29228479833201,RM_type_A,2,1983,Y,0,level_4,3.13,2006,7,5,7,0,5,0,32.97,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,1.6822603841260702,RM_type_A,2,1986,Y,1,level_4,3.06,2011,3,1,2,0,3,0,75.17,0.0,0
JG04,1.3228756555323,PG03,1.3228756555323,1.89208879284245,RM_type_A,2,1989,Y,1,level_4,3.31,2011,4,1,3,0,9,0,73.16,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.3527749258468702,RM_type_B,2,1992,N,0,level_4,3.34,2013,2,2,2,0,3,2,13.0,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.0,RM_type_A,2,1989,N,0,level_4,3.49,2011,2,2,2,0,2,0,13.0,0.0,0
JG04,1.22474487139159,PG03,1.22474487139159,0.648074069840786,RM_type_A,2,1988,Y,1,level_4,3.05,2012,5,3,3,0,5,0,89.28,3.0,0
JG04,1.22474487139159,PG03,1.22474487139159,1.84932420089069,RM_type_B,2,1986,Y,2,level_4,3.25,2013,5,2,4,1,7,0,39.96,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,0.707106781186548,RM_type_A,2,1990,N,0,level_4,2.98,2013,2,2,4,1,9,1,13.0,0.0,0
JG04,1.1916375287813001,PG03,1.1916375287813001,1.5556349186104,RM_type_B,1,1985,N,0,level_4,3.02,2007,2,1,2,0,5,0,14.06,0.0,0
